,category,price
11794,,300.0
11795,,11025.0
11796,,1365.0
11797,,1365.0
11798,,1575.0
11799,,15998.0
11800,,2999.0
11801,,2799.0
11802,,2849.0
11803,,2999.0
11804,,2799.0
11805,,2699.0
11806,,4725.0
11807,,6599.0
11808,,2899.0
11809,,3800.0
11810,,999.0
11811,,1199.0
11812,,2500.0
11813,,300.0
11814,,8499.0
11815,,5999.0
11816,,7999.0
11817,,9999.0
11818,,7500.0
11819,,11999.0
11820,,1799.0
11821,,2699.0
11822,,2222.0
11823,,2222.0
11824,,20000.0
11825,,4000.0
11826,,300.0
11827,,3999.0
11828,,8999.0
11829,,2999.0
11830,,1599.0
11831,,600.0
11832,,1599.0
11833,,1600.0
11834,,8499.0
11835,,3236.0
11836,,4725.0
11837,,1650.0
11838,,7499.0
11839,,1999.0
11840,,11999.0
11841,,1399.0
11842,,4000.0
11843,,2699.0
11844,,1600.0
11845,,1599.0
11846,,10999.0
11847,,11000.0
11848,,450.0
11849,,450.0
11850,,450.0
11851,,450.0
11852,,450.0
11853,,450.0
11854,,450.0
11855,,299.0
11856,,1200.0
11857,,2799.0
11858,,8999.0
11859,,14000.0
11860,,469.0
11861,,299.0
11862,,1799.0
11863,,700.0
11864,,1099.0
11865,,4500.0
11866,,850.0
11867,,850.0
11868,,350.0
11869,,1350.0
11870,,250.0
11871,,650.0
11872,,125.0
11873,,350.0
11874,,850.0
11875,,750.0
11876,,350.0
11877,,850.0
11878,,250.0
11879,,175.0
11880,,300.0
11881,,125.0
11882,,450.0
11883,,200.0
11884,,200.0
11885,,850.0
11886,,450.0
11887,,1400.0
11888,,650.0
11889,,400.0
11890,,350.0
11891,,399.0
11892,,250.0
11893,,1399.0
11894,,1250.0
11895,,550.0
11896,,750.0
11897,,350.0
11898,,850.0
11899,,340.0
11900,,125.0
11901,,250.0
11902,,450.0
11903,,999.0
11904,,1800.0
11905,,650.0
11906,,300.0
11907,,2500.0
11908,,1800.0
11909,,600.0
11910,,1200.0
11911,,1000.0
11912,,299.0
11913,,300.0
11914,,500.0
11915,,750.0
11916,,650.0
11917,,550.0
11918,,750.0
11919,,999.0
11920,,550.0
11921,,650.0
11922,,450.0
11923,,150.0
11924,,166.0
11925,,699.0
11926,,335.0
11927,,250.0
11928,,450.0
11929,,900.0
11930,,3000.0
11931,,750.0
11932,,450.0
11933,,299.0
11934,,999.0
11935,,1200.0
11936,,275.0
11937,,999.0
11938,,250.0
11939,,250.0
11940,,290.0
11941,,550.0
11942,,160.0
11943,,175.0
11944,,275.0
11945,,100.0
11946,,275.0
11947,,125.0
11948,,250.0
11949,,200.0
11950,,190.0
11951,,275.0
11952,,450.0
11953,,350.0
11954,,350.0
11955,,275.0
11956,,125.0
11957,,750.0
11958,,350.0
11959,,275.0
11960,,300.0
11961,,200.0
11962,,500.0
11963,,550.0
11964,,550.0
11965,,400.0
11966,,420.0
11967,,238.0
11968,,2185.0
11969,,1235.0
11970,,475.0
11971,,527.0
11972,,949.0
11973,,2375.0
11974,,422.0
11975,,738.0
11976,,949.0
11977,,664.0
11978,,2090.0
11979,,950.0
11980,,3135.0
11981,,642.0
11982,,633.0
11983,,1330.0
11984,,1899.0
11985,,379.0
11986,,1099.0
11987,,949.0
11988,,4750.0
11989,,949.0
11990,,952.0
11991,,1360.0
11992,,949.0
11993,,325.0
11994,,189.0
11995,,999.0
11996,,950.0
11997,,474.0
11998,,474.0
11999,,380.0
12000,,569.0
12001,,1900.0
12002,,2350.0
12003,,1330.0
12004,,949.0
12005,,299.0
12006,,2850.0
12007,,380.0
12008,,1900.0
12009,,480.0
12010,,480.0
12011,,850.0
12012,,850.0
12013,,413.22
12014,,413.22
12015,,212.43
12016,,362.78
12017,,362.78
12018,,1673.25
12019,,614.01
12020,,362.78
12021,,474.33
12022,,212.43
12023,,212.43
12024,,212.43
12025,,212.43
12026,,212.43
12027,,212.43
12028,,212.43
12029,,212.43
12030,,100.0
12031,,100.0
12032,,110.0
12033,,100.0
12034,,85.0
12035,,135.0
12036,,100.0
12037,,125.0
12038,,137.0
12039,,235.0
12040,,20.0
12041,,104.0
12042,,142.0
12043,,142.0
12044,,25.0
12045,,275.0
12046,,440.0
12047,,80.0
12048,,240.0
12049,,133.0
12050,,258.0
12051,,257.0
12052,,496.0
12053,,88.0
12054,,86.0
12055,,148.0
12056,,148.0
0,Electronic Accessories,23879.0
1,Electronic Accessories,23879.0
2,Electronic Accessories,23879.0
3,Electronic Accessories,23879.0
4,Electronic Accessories,23879.0
5,Electronic Accessories,23879.0
6,Electronic Accessories,23999.0
7,Electronic Accessories,54199.0
8,Electronic Accessories,12999.0
9,Electronic Accessories,154900.0
10,Electronic Accessories,23759.0
11,Electronic Accessories,36999.0
12,Electronic Accessories,27859.0
13,Electronic Accessories,28799.0
14,Electronic Accessories,86900.0
15,Electronic Accessories,31999.0
16,Electronic Accessories,22390.0
17,Electronic Accessories,2023.0
18,Electronic Accessories,55719.0
19,Electronic Accessories,18490.0
20,Electronic Accessories,86900.0
21,Electronic Accessories,13349.0
22,Electronic Accessories,15340.0
23,Electronic Accessories,44999.0
24,Electronic Accessories,10499.0
25,Electronic Accessories,55999.0
26,Electronic Accessories,51499.0
27,Electronic Accessories,17140.0
28,Electronic Accessories,7649.0
29,Electronic Accessories,58990.0
30,Electronic Accessories,46999.0
31,Electronic Accessories,11999.0
32,Electronic Accessories,11560.0
33,Electronic Accessories,120900.0
34,Electronic Accessories,10250.0
35,Electronic Accessories,27790.0
36,Electronic Accessories,14890.0
37,Electronic Accessories,10849.0
38,Electronic Accessories,19890.0
39,Electronic Accessories,22499.0
40,Electronic Accessories,16869.0
41,Electronic Accessories,31790.0
42,Electronic Accessories,15399.0
43,Electronic Accessories,2899.0
44,Electronic Accessories,18995.0
45,Electronic Accessories,23879.0
46,Electronic Accessories,23999.0
47,Electronic Accessories,54199.0
48,Electronic Accessories,12999.0
49,Electronic Accessories,154900.0
50,Electronic Accessories,23759.0
51,Electronic Accessories,36999.0
52,Electronic Accessories,27859.0
53,Electronic Accessories,28799.0
54,Electronic Accessories,86900.0
55,Electronic Accessories,31999.0
56,Electronic Accessories,22390.0
57,Electronic Accessories,2023.0
58,Electronic Accessories,55719.0
59,Electronic Accessories,18490.0
60,Electronic Accessories,86900.0
61,Electronic Accessories,13349.0
62,Electronic Accessories,15340.0
63,Electronic Accessories,44999.0
64,Electronic Accessories,10499.0
65,Electronic Accessories,55999.0
66,Electronic Accessories,51499.0
67,Electronic Accessories,17140.0
68,Electronic Accessories,7649.0
69,Electronic Accessories,58990.0
70,Electronic Accessories,46999.0
71,Electronic Accessories,11999.0
72,Electronic Accessories,11560.0
73,Electronic Accessories,120900.0
74,Electronic Accessories,10250.0
75,Electronic Accessories,27790.0
76,Electronic Accessories,14890.0
77,Electronic Accessories,10849.0
78,Electronic Accessories,19890.0
79,Electronic Accessories,22499.0
80,Electronic Accessories,16869.0
81,Electronic Accessories,31790.0
82,Electronic Accessories,15399.0
83,Electronic Accessories,2899.0
84,Electronic Accessories,18995.0
85,Electronic Accessories,23879.0
86,Electronic Accessories,23999.0
87,Electronic Accessories,54199.0
88,Electronic Accessories,12999.0
89,Electronic Accessories,154900.0
90,Electronic Accessories,23759.0
91,Electronic Accessories,36999.0
92,Electronic Accessories,27859.0
93,Electronic Accessories,28799.0
94,Electronic Accessories,86900.0
95,Electronic Accessories,31999.0
96,Electronic Accessories,22390.0
97,Electronic Accessories,2023.0
98,Electronic Accessories,55719.0
99,Electronic Accessories,18490.0
100,Electronic Accessories,86900.0
101,Electronic Accessories,13349.0
102,Electronic Accessories,15340.0
103,Electronic Accessories,44999.0
104,Electronic Accessories,10499.0
105,Electronic Accessories,55999.0
106,Electronic Accessories,51499.0
107,Electronic Accessories,17140.0
108,Electronic Accessories,7649.0
109,Electronic Accessories,58990.0
110,Electronic Accessories,46999.0
111,Electronic Accessories,11999.0
112,Electronic Accessories,11560.0
113,Electronic Accessories,120900.0
114,Electronic Accessories,10250.0
115,Electronic Accessories,27790.0
116,Electronic Accessories,14890.0
117,Electronic Accessories,10849.0
118,Electronic Accessories,19890.0
119,Electronic Accessories,22499.0
120,Electronic Accessories,16869.0
121,Electronic Accessories,31790.0
122,Electronic Accessories,15399.0
123,Electronic Accessories,2899.0
124,Electronic Accessories,18995.0
125,Electronic Accessories,23879.0
126,Electronic Accessories,23999.0
127,Electronic Accessories,54199.0
128,Electronic Accessories,12999.0
129,Electronic Accessories,154900.0
130,Electronic Accessories,23759.0
131,Electronic Accessories,36999.0
132,Electronic Accessories,27859.0
133,Electronic Accessories,28799.0
134,Electronic Accessories,86900.0
135,Electronic Accessories,31999.0
136,Electronic Accessories,22390.0
137,Electronic Accessories,2023.0
138,Electronic Accessories,55719.0
139,Electronic Accessories,18490.0
140,Electronic Accessories,86900.0
141,Electronic Accessories,13349.0
142,Electronic Accessories,15340.0
143,Electronic Accessories,44999.0
144,Electronic Accessories,10499.0
145,Electronic Accessories,55999.0
146,Electronic Accessories,51499.0
147,Electronic Accessories,17140.0
148,Electronic Accessories,7649.0
149,Electronic Accessories,58990.0
150,Electronic Accessories,46999.0
151,Electronic Accessories,11999.0
152,Electronic Accessories,11560.0
153,Electronic Accessories,120900.0
154,Electronic Accessories,10250.0
155,Electronic Accessories,27790.0
156,Electronic Accessories,14890.0
157,Electronic Accessories,10849.0
158,Electronic Accessories,19890.0
159,Electronic Accessories,22499.0
160,Electronic Accessories,16869.0
161,Electronic Accessories,31790.0
162,Electronic Accessories,15399.0
163,Electronic Accessories,2899.0
164,Electronic Accessories,18995.0
165,Electronic Accessories,23879.0
166,Electronic Accessories,23999.0
167,Electronic Accessories,54199.0
168,Electronic Accessories,12999.0
169,Electronic Accessories,154900.0
170,Electronic Accessories,23759.0
171,Electronic Accessories,36999.0
172,Electronic Accessories,27859.0
173,Electronic Accessories,28799.0
174,Electronic Accessories,86900.0
175,Electronic Accessories,31999.0
176,Electronic Accessories,22390.0
177,Electronic Accessories,2023.0
178,Electronic Accessories,55719.0
179,Electronic Accessories,18490.0
180,Electronic Accessories,86900.0
181,Electronic Accessories,13349.0
182,Electronic Accessories,15340.0
183,Electronic Accessories,44999.0
184,Electronic Accessories,10499.0
185,Electronic Accessories,55999.0
186,Electronic Accessories,51499.0
187,Electronic Accessories,17140.0
188,Electronic Accessories,7649.0
189,Electronic Accessories,58990.0
190,Electronic Accessories,46999.0
191,Electronic Accessories,11999.0
192,Electronic Accessories,11560.0
193,Electronic Accessories,120900.0
194,Electronic Accessories,10250.0
195,Electronic Accessories,27790.0
196,Electronic Accessories,14890.0
197,Electronic Accessories,10849.0
198,Electronic Accessories,19890.0
199,Electronic Accessories,22499.0
200,Electronic Accessories,16869.0
201,Electronic Accessories,31790.0
202,Electronic Accessories,15399.0
203,Electronic Accessories,2899.0
204,Electronic Accessories,18995.0
205,Electronic Accessories,23879.0
206,Electronic Accessories,23999.0
207,Electronic Accessories,54199.0
208,Electronic Accessories,12999.0
209,Electronic Accessories,154900.0
210,Electronic Accessories,23759.0
211,Electronic Accessories,36999.0
212,Electronic Accessories,27859.0
213,Electronic Accessories,28799.0
214,Electronic Accessories,86900.0
215,Electronic Accessories,31999.0
216,Electronic Accessories,22390.0
217,Electronic Accessories,2023.0
218,Electronic Accessories,55719.0
219,Electronic Accessories,18490.0
220,Electronic Accessories,86900.0
221,Electronic Accessories,13349.0
222,Electronic Accessories,15340.0
223,Electronic Accessories,44999.0
224,Electronic Accessories,10499.0
225,Electronic Accessories,55999.0
226,Electronic Accessories,51499.0
227,Electronic Accessories,17140.0
228,Electronic Accessories,7649.0
229,Electronic Accessories,58990.0
230,Electronic Accessories,46999.0
231,Electronic Accessories,11999.0
232,Electronic Accessories,11560.0
233,Electronic Accessories,120900.0
234,Electronic Accessories,10250.0
235,Electronic Accessories,27790.0
236,Electronic Accessories,14890.0
237,Electronic Accessories,10849.0
238,Electronic Accessories,19890.0
239,Electronic Accessories,22499.0
240,Electronic Accessories,16869.0
241,Electronic Accessories,31790.0
242,Electronic Accessories,15399.0
243,Electronic Accessories,2899.0
244,Electronic Accessories,18995.0
245,Electronic Accessories,23879.0
246,Electronic Accessories,23999.0
247,Electronic Accessories,54199.0
248,Electronic Accessories,12999.0
249,Electronic Accessories,154900.0
250,Electronic Accessories,23759.0
251,Electronic Accessories,36999.0
252,Electronic Accessories,27859.0
253,Electronic Accessories,28799.0
254,Electronic Accessories,86900.0
255,Electronic Accessories,31999.0
256,Electronic Accessories,22390.0
257,Electronic Accessories,2023.0
258,Electronic Accessories,55719.0
259,Electronic Accessories,18490.0
260,Electronic Accessories,86900.0
261,Electronic Accessories,13349.0
262,Electronic Accessories,15340.0
263,Electronic Accessories,44999.0
264,Electronic Accessories,10499.0
265,Electronic Accessories,55999.0
266,Electronic Accessories,51499.0
267,Electronic Accessories,17140.0
268,Electronic Accessories,7649.0
269,Electronic Accessories,58990.0
270,Electronic Accessories,46999.0
271,Electronic Accessories,11999.0
272,Electronic Accessories,11560.0
273,Electronic Accessories,120900.0
274,Electronic Accessories,10250.0
275,Electronic Accessories,27790.0
276,Electronic Accessories,14890.0
277,Electronic Accessories,10849.0
278,Electronic Accessories,19890.0
279,Electronic Accessories,22499.0
280,Electronic Accessories,16869.0
281,Electronic Accessories,31790.0
282,Electronic Accessories,15399.0
283,Electronic Accessories,2899.0
284,Electronic Accessories,18995.0
285,Electronic Accessories,23879.0
286,Electronic Accessories,23999.0
287,Electronic Accessories,54199.0
288,Electronic Accessories,12999.0
289,Electronic Accessories,154900.0
290,Electronic Accessories,23759.0
291,Electronic Accessories,36999.0
292,Electronic Accessories,27859.0
293,Electronic Accessories,28799.0
294,Electronic Accessories,86900.0
295,Electronic Accessories,31999.0
296,Electronic Accessories,22390.0
297,Electronic Accessories,2023.0
298,Electronic Accessories,55719.0
299,Electronic Accessories,18490.0
300,Electronic Accessories,86900.0
301,Electronic Accessories,13349.0
302,Electronic Accessories,15340.0
303,Electronic Accessories,44999.0
304,Electronic Accessories,10499.0
305,Electronic Accessories,55999.0
306,Electronic Accessories,51499.0
307,Electronic Accessories,17140.0
308,Electronic Accessories,7649.0
309,Electronic Accessories,58990.0
310,Electronic Accessories,46999.0
311,Electronic Accessories,11999.0
312,Electronic Accessories,11560.0
313,Electronic Accessories,120900.0
314,Electronic Accessories,10250.0
315,Electronic Accessories,27790.0
316,Electronic Accessories,14890.0
317,Electronic Accessories,10849.0
318,Electronic Accessories,19890.0
319,Electronic Accessories,22499.0
320,Electronic Accessories,16869.0
321,Electronic Accessories,31790.0
322,Electronic Accessories,15399.0
323,Electronic Accessories,2899.0
324,Electronic Accessories,18995.0
325,Electronic Accessories,23879.0
326,Electronic Accessories,23999.0
327,Electronic Accessories,54199.0
328,Electronic Accessories,12999.0
329,Electronic Accessories,154900.0
330,Electronic Accessories,23759.0
331,Electronic Accessories,36999.0
332,Electronic Accessories,27859.0
333,Electronic Accessories,28799.0
334,Electronic Accessories,86900.0
335,Electronic Accessories,31999.0
336,Electronic Accessories,22390.0
337,Electronic Accessories,2023.0
338,Electronic Accessories,55719.0
339,Electronic Accessories,18490.0
340,Electronic Accessories,86900.0
341,Electronic Accessories,13349.0
342,Electronic Accessories,15340.0
343,Electronic Accessories,44999.0
344,Electronic Accessories,10499.0
345,Electronic Accessories,55999.0
346,Electronic Accessories,51499.0
347,Electronic Accessories,17140.0
348,Electronic Accessories,7649.0
349,Electronic Accessories,58990.0
350,Electronic Accessories,46999.0
351,Electronic Accessories,11999.0
352,Electronic Accessories,11560.0
353,Electronic Accessories,120900.0
354,Electronic Accessories,10250.0
355,Electronic Accessories,27790.0
356,Electronic Accessories,14890.0
357,Electronic Accessories,10849.0
358,Electronic Accessories,19890.0
359,Electronic Accessories,22499.0
360,Electronic Accessories,16869.0
361,Electronic Accessories,31790.0
362,Electronic Accessories,15399.0
363,Electronic Accessories,2899.0
364,Electronic Accessories,18995.0
365,Electronic Accessories,23879.0
366,Electronic Accessories,23999.0
367,Electronic Accessories,54199.0
368,Electronic Accessories,12999.0
369,Electronic Accessories,154900.0
370,Electronic Accessories,23759.0
371,Electronic Accessories,36999.0
372,Electronic Accessories,27859.0
373,Electronic Accessories,28799.0
374,Electronic Accessories,86900.0
375,Electronic Accessories,31999.0
376,Electronic Accessories,22390.0
377,Electronic Accessories,2023.0
378,Electronic Accessories,55719.0
379,Electronic Accessories,18490.0
380,Electronic Accessories,86900.0
381,Electronic Accessories,13349.0
382,Electronic Accessories,15340.0
383,Electronic Accessories,44999.0
384,Electronic Accessories,10499.0
385,Electronic Accessories,55999.0
386,Electronic Accessories,51499.0
387,Electronic Accessories,17140.0
388,Electronic Accessories,7649.0
389,Electronic Accessories,58990.0
390,Electronic Accessories,46999.0
391,Electronic Accessories,11999.0
392,Electronic Accessories,11560.0
393,Electronic Accessories,120900.0
394,Electronic Accessories,10250.0
395,Electronic Accessories,27790.0
396,Electronic Accessories,14890.0
397,Electronic Accessories,10849.0
398,Electronic Accessories,19890.0
399,Electronic Accessories,22499.0
400,Electronic Accessories,16869.0
401,Electronic Accessories,31790.0
402,Electronic Accessories,15399.0
403,Electronic Accessories,2899.0
404,Electronic Accessories,18995.0
405,Electronic Accessories,23879.0
406,Electronic Accessories,23999.0
407,Electronic Accessories,54199.0
408,Electronic Accessories,12999.0
409,Electronic Accessories,154900.0
410,Electronic Accessories,23759.0
411,Electronic Accessories,36999.0
412,Electronic Accessories,27859.0
413,Electronic Accessories,28799.0
414,Electronic Accessories,86900.0
415,Electronic Accessories,31999.0
416,Electronic Accessories,22390.0
417,Electronic Accessories,2023.0
418,Electronic Accessories,55719.0
419,Electronic Accessories,18490.0
420,Electronic Accessories,86900.0
421,Electronic Accessories,13349.0
422,Electronic Accessories,15340.0
423,Electronic Accessories,44999.0
424,Electronic Accessories,10499.0
425,Electronic Accessories,55999.0
426,Electronic Accessories,51499.0
427,Electronic Accessories,17140.0
428,Electronic Accessories,7649.0
429,Electronic Accessories,58990.0
430,Electronic Accessories,46999.0
431,Electronic Accessories,11999.0
432,Electronic Accessories,11560.0
433,Electronic Accessories,120900.0
434,Electronic Accessories,10250.0
435,Electronic Accessories,27790.0
436,Electronic Accessories,14890.0
437,Electronic Accessories,10849.0
438,Electronic Accessories,19890.0
439,Electronic Accessories,22499.0
440,Electronic Accessories,16869.0
441,Electronic Accessories,31790.0
442,Electronic Accessories,15399.0
443,Electronic Accessories,2899.0
444,Electronic Accessories,18995.0
445,Electronic Accessories,23879.0
446,Electronic Accessories,23999.0
447,Electronic Accessories,54199.0
448,Electronic Accessories,12999.0
449,Electronic Accessories,154900.0
450,Electronic Accessories,23759.0
451,Electronic Accessories,36999.0
452,Electronic Accessories,27859.0
453,Electronic Accessories,28799.0
454,Electronic Accessories,86900.0
455,Electronic Accessories,31999.0
456,Electronic Accessories,22390.0
457,Electronic Accessories,2023.0
458,Electronic Accessories,55719.0
459,Electronic Accessories,18490.0
460,Electronic Accessories,86900.0
461,Electronic Accessories,13349.0
462,Electronic Accessories,15340.0
463,Electronic Accessories,44999.0
464,Electronic Accessories,10499.0
465,Electronic Accessories,55999.0
466,Electronic Accessories,51499.0
467,Electronic Accessories,17140.0
468,Electronic Accessories,7649.0
469,Electronic Accessories,58990.0
470,Electronic Accessories,46999.0
471,Electronic Accessories,11999.0
472,Electronic Accessories,11560.0
473,Electronic Accessories,120900.0
474,Electronic Accessories,10250.0
475,Electronic Accessories,27790.0
476,Electronic Accessories,14890.0
477,Electronic Accessories,10849.0
478,Electronic Accessories,19890.0
479,Electronic Accessories,22499.0
480,Electronic Accessories,16869.0
481,Electronic Accessories,31790.0
482,Electronic Accessories,15399.0
483,Electronic Accessories,2899.0
484,Electronic Accessories,18995.0
485,Electronic Accessories,23879.0
486,Electronic Accessories,23999.0
487,Electronic Accessories,54199.0
488,Electronic Accessories,12999.0
489,Electronic Accessories,154900.0
490,Electronic Accessories,23759.0
491,Electronic Accessories,36999.0
492,Electronic Accessories,27859.0
493,Electronic Accessories,28799.0
494,Electronic Accessories,86900.0
495,Electronic Accessories,31999.0
496,Electronic Accessories,22390.0
497,Electronic Accessories,2023.0
498,Electronic Accessories,55719.0
499,Electronic Accessories,18490.0
500,Electronic Accessories,86900.0
501,Electronic Accessories,13349.0
502,Electronic Accessories,15340.0
503,Electronic Accessories,44999.0
504,Electronic Accessories,10499.0
505,Electronic Accessories,55999.0
506,Electronic Accessories,51499.0
507,Electronic Accessories,17140.0
508,Electronic Accessories,7649.0
509,Electronic Accessories,58990.0
510,Electronic Accessories,46999.0
511,Electronic Accessories,11999.0
512,Electronic Accessories,11560.0
513,Electronic Accessories,120900.0
514,Electronic Accessories,10250.0
515,Electronic Accessories,27790.0
516,Electronic Accessories,14890.0
517,Electronic Accessories,10849.0
518,Electronic Accessories,19890.0
519,Electronic Accessories,22499.0
520,Electronic Accessories,16869.0
521,Electronic Accessories,31790.0
522,Electronic Accessories,15399.0
523,Electronic Accessories,2899.0
524,Electronic Accessories,18995.0
525,Electronic Accessories,147990.0
526,Electronic Accessories,67500.0
527,Electronic Accessories,89000.0
528,Electronic Accessories,147990.0
529,Electronic Accessories,80990.0
530,Electronic Accessories,62400.0
531,Electronic Accessories,127000.0
532,Electronic Accessories,84900.0
533,Electronic Accessories,205000.0
534,Electronic Accessories,198000.0
535,Electronic Accessories,185000.0
536,Electronic Accessories,102000.0
537,Electronic Accessories,78000.0
538,Electronic Accessories,118000.0
539,Electronic Accessories,76990.0
540,Electronic Accessories,36500.0
541,Electronic Accessories,68000.0
542,Electronic Accessories,111000.0
543,Electronic Accessories,59000.0
544,Electronic Accessories,92000.0
545,Electronic Accessories,83000.0
546,Electronic Accessories,96800.0
547,Electronic Accessories,87000.0
548,Electronic Accessories,78390.0
549,Electronic Accessories,85000.0
550,Electronic Accessories,85000.0
551,Electronic Accessories,63900.0
552,Electronic Accessories,105000.0
553,Electronic Accessories,76990.0
554,Electronic Accessories,47000.0
555,Electronic Accessories,84990.0
